date,stock_code,action,price,shares
2025-03-04,603535.SH,BUY,8.45,488
2025-03-04,600941.SH,BUY,101.34,40
2025-03-04,603269.SH,BUY,8.17,502
2025-04-02,000430.SZ,SELL,6.77,698
2025-04-02,000656.SZ,SELL,0.68,5625
2025-04-02,000672.SZ,SELL,7.31,613
2025-04-02,000715.SZ,SELL,5.27,851
2025-04-02,000725.SZ,SELL,4.15,964
2025-04-02,000908.SZ,SELL,2.25,2023
2025-04-02,002052.SZ,SELL,6.57,1114
2025-04-02,002141.SZ,SELL,1.73,2813
2025-04-02,002200.SZ,SELL,4.94,843
2025-04-02,002822.SZ,SELL,3.24,1187
2025-04-02,002905.SZ,SELL,7.56,588
2025-04-02,002951.SZ,SELL,6.93,711
2025-04-02,600329.SH,SELL,28.71,149
2025-04-02,600538.SH,SELL,5.49,818
2025-04-02,600941.SH,SELL,102.42,40
2025-04-02,603051.SH,SELL,17.76,220
2025-04-02,603269.SH,SELL,8.1,502
2025-04-02,603313.SH,SELL,6.2,656
2025-04-02,603535.SH,SELL,8.65,488
2025-04-02,603869.SH,SELL,5.76,709
2025-04-02,600448.SH,BUY,2.76,1589
2025-04-02,600548.SH,BUY,11.0,401
2025-04-02,601828.SH,BUY,3.02,1463
2025-04-02,605566.SH,BUY,18.06,244
2025-04-02,600939.SH,BUY,2.65,1667
2025-04-02,600935.SH,BUY,2.35,1872
2025-04-02,002672.SZ,BUY,4.1,1083
2025-04-02,600662.SH,BUY,5.18,849
2025-04-02,603816.SH,BUY,24.24,182
2025-04-02,603685.SH,BUY,11.89,370
2025-04-02,002623.SZ,BUY,14.43,306
2025-04-02,002572.SZ,BUY,15.1,292
2025-04-02,603356.SH,BUY,13.17,337
2025-04-02,002060.SZ,BUY,3.41,1292
2025-04-02,002898.SZ,BUY,8.01,550
2025-04-02,002798.SZ,BUY,3.77,1178
2025-04-02,601339.SH,BUY,4.96,890
2025-04-02,603116.SH,BUY,5.19,848
2025-04-02,603897.SH,BUY,23.79,194
2025-04-02,603511.SH,BUY,13.46,328
2025-04-09,002898.SZ,SELL,6.67,550
2025-04-09,603116.SH,SELL,4.28,848
2025-04-09,603897.SH,SELL,19.48,194
2025-05-07,002060.SZ,SELL,3.37,1292
2025-05-07,002572.SZ,SELL,14.62,292
2025-05-07,002623.SZ,SELL,14.3,306
2025-05-07,002672.SZ,SELL,4.39,1083
2025-05-07,002798.SZ,SELL,4.35,1178
2025-05-07,600448.SH,SELL,3.25,1589
2025-05-07,600548.SH,SELL,10.94,401
2025-05-07,600935.SH,SELL,2.32,1872
2025-05-07,600939.SH,SELL,2.98,1667
2025-05-07,601339.SH,SELL,4.68,890
2025-05-07,601828.SH,SELL,3.01,1463
2025-05-07,603356.SH,SELL,12.98,337
2025-05-07,603511.SH,SELL,13.61,328
2025-05-07,603685.SH,SELL,12.44,370
2025-05-07,603816.SH,SELL,24.17,182
2025-05-07,605566.SH,SELL,18.41,244
2025-05-07,603886.SH,BUY,12.59,346
2025-05-07,000683.SZ,BUY,4.87,896
2025-05-07,000900.SZ,BUY,3.88,1123
2025-05-07,600966.SH,BUY,4.48,973
2025-05-07,601061.SH,BUY,7.52,580
2025-05-07,002790.SZ,BUY,7.16,606
2025-05-07,600662.SH,BUY,4.92,39
2025-05-07,600626.SH,BUY,3.36,1315
2025-05-07,002540.SZ,BUY,5.59,779
2025-05-07,600737.SH,BUY,8.98,485
2025-05-07,600997.SH,BUY,5.86,748
2025-05-07,600696.SH,BUY,5.95,694
2025-05-07,603557.SH,BUY,2.56,1779
2025-05-07,603317.SH,BUY,10.8,404
2025-05-07,603299.SH,BUY,9.3,470
2025-05-07,603303.SH,BUY,11.38,402
2025-05-07,601827.SH,BUY,7.99,543
2025-05-07,600655.SH,BUY,5.48,797
2025-05-07,600256.SH,BUY,5.29,824
2025-05-07,601018.SH,BUY,3.47,1257
2025-06-04,000683.SZ,SELL,4.76,896
2025-06-04,000900.SZ,SELL,4.13,1123
2025-06-04,002540.SZ,SELL,5.69,779
2025-06-04,002790.SZ,SELL,7.08,606
2025-06-04,600256.SH,SELL,5.29,824
2025-06-04,600626.SH,SELL,3.51,1315
2025-06-04,600655.SH,SELL,5.69,797
2025-06-04,600662.SH,SELL,4.89,888
2025-06-04,600696.SH,SELL,7.3,694
2025-06-04,600737.SH,SELL,8.98,485
2025-06-04,600966.SH,SELL,4.4,973
2025-06-04,600997.SH,SELL,5.68,748
2025-06-04,601018.SH,SELL,3.58,1257
2025-06-04,601827.SH,SELL,8.45,543
2025-06-04,603299.SH,SELL,9.24,470
2025-06-04,603303.SH,SELL,11.28,402
2025-06-04,603317.SH,SELL,11.53,404
2025-06-04,603557.SH,SELL,3.01,1779
2025-06-04,603886.SH,SELL,13.27,346
2025-06-04,600358.SH,BUY,5.75,819
2025-06-04,600346.SH,BUY,14.49,309
2025-06-04,002833.SZ,BUY,16.28,276
2025-06-04,000517.SZ,BUY,1.85,2426
2025-06-04,000088.SZ,BUY,4.46,1006
2025-06-04,600642.SH,BUY,8.39,534
2025-06-04,600546.SH,BUY,9.15,492
2025-06-04,600603.SH,BUY,7.02,641
2025-06-04,002004.SZ,BUY,4.02,1111
2025-06-04,000607.SZ,BUY,3.99,1130
2025-06-04,002763.SZ,BUY,6.63,679
2025-06-04,600511.SH,BUY,29.82,150
2025-06-04,002274.SZ,BUY,7.02,639
2025-06-04,600792.SH,BUY,3.28,1372
2025-06-04,603327.SH,BUY,8.52,527
2025-06-04,600461.SH,BUY,9.04,497
2025-06-04,002822.SZ,BUY,3.26,1379
2025-06-04,603115.SH,BUY,13.74,329
2025-06-04,001216.SZ,BUY,12.59,357
2025-06-04,601061.SH,BUY,7.35,30
2025-07-02,000088.SZ,SELL,4.46,1006
2025-07-02,000517.SZ,SELL,1.8,2426
2025-07-02,000607.SZ,SELL,4.48,1130
2025-07-02,001216.SZ,SELL,13.56,357
2025-07-02,002004.SZ,SELL,4.02,1111
2025-07-02,002274.SZ,SELL,7.35,639
2025-07-02,002763.SZ,SELL,6.65,679
2025-07-02,002822.SZ,SELL,3.23,1379
2025-07-02,002833.SZ,SELL,16.02,276
2025-07-02,600346.SH,SELL,14.16,309
2025-07-02,600358.SH,SELL,6.2,819
2025-07-02,600461.SH,SELL,9.19,497
2025-07-02,600511.SH,SELL,29.12,150
2025-07-02,600546.SH,SELL,8.68,492
2025-07-02,600603.SH,SELL,7.87,641
2025-07-02,600642.SH,SELL,8.2,534
2025-07-02,600792.SH,SELL,3.68,1372
2025-07-02,601061.SH,SELL,7.86,610
2025-07-02,603115.SH,SELL,14.58,329
2025-07-02,603327.SH,SELL,9.19,527
2025-07-02,600027.SH,BUY,5.29,868
2025-07-02,600753.SH,BUY,6.8,678
2025-07-02,601928.SH,BUY,10.68,430
2025-07-02,002047.SZ,BUY,1.92,2395
2025-07-02,600073.SH,BUY,7.38,623
2025-07-02,603268.SH,BUY,40.02,114
2025-07-02,002829.SZ,BUY,21.69,212
2025-07-02,002789.SZ,BUY,8.68,531
2025-07-02,600303.SH,BUY,3.74,1229
2025-07-02,000952.SZ,BUY,6.35,720
2025-07-02,600558.SH,BUY,5.17,888
2025-07-02,603356.SH,BUY,13.73,336
2025-07-02,002292.SZ,BUY,9.76,469
2025-07-02,600011.SH,BUY,6.92,665
2025-07-02,600350.SH,BUY,10.27,448
2025-07-02,601369.SH,BUY,8.31,552
2025-07-02,002547.SZ,BUY,4.7,980
2025-07-02,601001.SH,BUY,11.5,399
2025-07-02,002672.SZ,BUY,4.61,997
2025-07-02,000768.SZ,BUY,27.37,166
2025-08-04,000768.SZ,SELL,27.8,166
2025-08-04,000952.SZ,SELL,7.01,720
2025-08-04,002292.SZ,SELL,9.42,469
2025-08-04,002547.SZ,SELL,4.36,980
2025-08-04,002672.SZ,SELL,4.63,997
2025-08-04,002789.SZ,SELL,8.14,531
2025-08-04,002829.SZ,SELL,21.39,212
2025-08-04,600011.SH,SELL,7.32,665
2025-08-04,600027.SH,SELL,5.19,868
2025-08-04,600073.SH,SELL,7.48,623
2025-08-04,600303.SH,SELL,3.54,1229
2025-08-04,600350.SH,SELL,9.65,448
2025-08-04,600558.SH,SELL,5.24,888
2025-08-04,601001.SH,SELL,13.16,399
2025-08-04,601928.SH,SELL,10.82,430
2025-08-04,603268.SH,SELL,47.35,114
2025-08-04,603356.SH,SELL,14.03,336
2025-08-04,002496.SZ,BUY,1.65,2806
2025-08-04,002431.SZ,BUY,2.29,2025
2025-08-04,600337.SH,BUY,2.0,2329
2025-08-04,600219.SH,BUY,3.69,1263
2025-08-04,002084.SZ,BUY,3.51,1323
2025-08-04,603313.SH,BUY,8.46,548
2025-08-04,600753.SH,BUY,6.67,20
2025-08-04,002214.SZ,BUY,10.3,455
2025-08-04,603113.SH,BUY,6.94,671
2025-08-04,002999.SZ,BUY,7.1,656
2025-08-04,002569.SZ,BUY,9.19,506
2025-08-04,603377.SH,BUY,2.95,1579
2025-08-04,000430.SZ,BUY,6.24,746
2025-08-04,002047.SZ,SELL,1.94,5
2025-08-04,603838.SH,BUY,5.83,797
2025-08-04,601369.SH,SELL,8.6,11
2025-08-04,601766.SH,BUY,6.99,665
2025-08-04,600266.SH,BUY,4.57,1016
2025-08-04,000820.SZ,BUY,2.75,1681
2025-08-04,000656.SZ,BUY,0.71,6517
2025-09-02,000430.SZ,SELL,6.65,746
2025-09-02,000656.SZ,SELL,0.66,6517
2025-09-02,000820.SZ,SELL,2.64,1681
2025-09-02,002047.SZ,SELL,2.42,2390
2025-09-02,002084.SZ,SELL,3.6,1323
2025-09-02,002214.SZ,SELL,11.64,455
2025-09-02,002431.SZ,SELL,2.56,2025
2025-09-02,002496.SZ,SELL,1.63,2806
2025-09-02,002569.SZ,SELL,9.25,506
2025-09-02,002999.SZ,SELL,6.86,656
2025-09-02,600219.SH,SELL,3.75,1263
2025-09-02,600266.SH,SELL,5.03,1016
2025-09-02,600337.SH,SELL,1.98,2329
2025-09-02,600753.SH,SELL,6.89,698
2025-09-02,601369.SH,SELL,8.21,541
2025-09-02,601766.SH,SELL,7.49,665
2025-09-02,603113.SH,SELL,7.46,671
2025-09-02,603313.SH,SELL,8.69,548
2025-09-02,603377.SH,SELL,3.68,1579
2025-09-02,603838.SH,SELL,6.69,797
2025-09-02,002742.SZ,BUY,2.82,1703
2025-09-02,603398.SH,BUY,6.06,788
2025-09-02,000615.SZ,BUY,2.65,1836
2025-09-02,600165.SH,BUY,1.65,2944
2025-09-02,000908.SZ,BUY,2.71,1783
2025-09-02,002329.SZ,BUY,3.76,1289
2025-09-02,002713.SZ,BUY,3.43,1415
2025-09-02,603982.SH,BUY,9.09,535
2025-09-02,002231.SZ,BUY,4.78,1065
2025-09-02,000504.SZ,BUY,9.27,523
2025-09-02,002795.SZ,BUY,4.94,979
2025-09-02,603729.SH,BUY,17.11,283
2025-09-02,600696.SH,BUY,6.91,716
2025-09-02,600622.SH,BUY,2.98,1626
2025-09-02,000948.SZ,BUY,19.57,246
2025-09-02,600683.SH,BUY,4.06,1194
2025-09-02,002374.SZ,BUY,2.75,1769
2025-09-02,600159.SH,BUY,2.77,1756
2025-09-02,600743.SH,BUY,2.11,2287
2025-09-02,600289.SH,BUY,6.56,732
2025-09-11,002231.SZ,SELL,4.05,1065
2025-10-09,600696.SH,SELL,5.8,716
2025-10-10,000504.SZ,SELL,9.06,523
2025-10-10,000615.SZ,SELL,2.76,1836
2025-10-10,000908.SZ,SELL,2.93,1783
2025-10-10,000948.SZ,SELL,18.44,246
2025-10-10,002329.SZ,SELL,3.52,1289
2025-10-10,002374.SZ,SELL,2.77,1769
2025-10-10,002795.SZ,SELL,4.95,979
2025-10-10,600159.SH,SELL,2.9,1756
2025-10-10,600289.SH,SELL,6.55,732
2025-10-10,600622.SH,SELL,2.83,1626
2025-10-10,600683.SH,SELL,4.08,1194
2025-10-10,603398.SH,SELL,8.08,788
2025-10-10,603729.SH,SELL,16.52,283
2025-10-10,603982.SH,SELL,9.37,535
2025-10-10,002713.SZ,SELL,4.65,303
2025-10-10,002231.SZ,BUY,3.0,1559
2025-10-10,000638.SZ,BUY,3.65,1350
2025-10-10,600540.SH,BUY,4.71,1043
2025-10-10,002742.SZ,SELL,2.93,12
2025-10-10,002667.SZ,BUY,11.65,420
2025-10-10,002717.SZ,BUY,1.53,3199
2025-10-10,600165.SH,BUY,1.59,177
2025-10-10,002642.SZ,BUY,9.24,529
2025-10-10,000011.SZ,BUY,9.11,539
2025-10-10,603021.SH,BUY,4.36,1112
2025-10-10,002630.SZ,BUY,3.0,1626
2025-10-10,603895.SH,BUY,29.68,164
2025-10-10,000978.SZ,BUY,6.27,789
2025-10-10,603377.SH,BUY,3.29,1506
2025-10-10,002529.SZ,BUY,7.31,674
2025-10-10,600743.SH,BUY,2.08,70
2025-10-10,002047.SZ,BUY,2.28,2151
2025-10-10,000926.SZ,BUY,2.55,1924
2025-10-10,600624.SH,BUY,4.89,985
2025-11-04,000011.SZ,SELL,10.62,539
2025-11-04,000638.SZ,SELL,7.92,1350
2025-11-04,000926.SZ,SELL,2.53,1924
2025-11-04,000978.SZ,SELL,6.48,789
2025-11-04,002047.SZ,SELL,3.39,2151
2025-11-04,002667.SZ,SELL,12.41,420
2025-11-04,002713.SZ,SELL,9.29,1112
2025-11-04,002717.SZ,SELL,1.95,3199
2025-11-04,600624.SH,SELL,6.47,985
2025-11-04,600743.SH,SELL,2.13,2357
2025-11-04,603021.SH,SELL,5.33,1112
2025-11-04,603377.SH,SELL,3.66,1506
2025-11-04,603398.SH,BUY,8.2,710
2025-11-04,002742.SZ,BUY,3.08,166
2025-11-04,000615.SZ,BUY,3.14,1828
2025-11-04,605081.SH,BUY,10.82,526
2025-11-04,002529.SZ,BUY,7.52,90
2025-11-04,600165.SH,BUY,1.61,437
2025-11-04,002642.SZ,BUY,9.14,100
2025-11-04,603895.SH,BUY,29.7,28
2025-11-04,603557.SH,BUY,2.25,2545
2025-11-04,002329.SZ,BUY,3.64,1580
2025-11-04,600540.SH,BUY,4.95,121
2025-11-04,002630.SZ,BUY,3.04,266
2025-11-04,600941.SH,BUY,106.63,53
2025-11-04,603139.SH,BUY,22.47,256
2025-11-04,603278.SH,BUY,10.02,573
2025-11-04,603789.SH,BUY,6.04,947
2025-11-04,600696.SH,BUY,5.8,988
2025-11-04,002313.SZ,BUY,11.21,509
2025-11-04,000430.SZ,BUY,6.86,838
2025-12-01,600696.SH,SELL,4.88,988
2025-12-02,000430.SZ,SELL,7.06,838
2025-12-02,000615.SZ,SELL,3.48,1828
2025-12-02,002313.SZ,SELL,11.24,509
2025-12-02,002329.SZ,SELL,3.91,1580
2025-12-02,002630.SZ,SELL,2.84,1892
2025-12-02,002642.SZ,SELL,9.09,629
2025-12-02,600941.SH,SELL,106.87,53
2025-12-02,603139.SH,SELL,22.2,256
2025-12-02,603278.SH,SELL,9.46,573
2025-12-02,603398.SH,SELL,9.05,710
2025-12-02,603789.SH,SELL,5.79,947
2025-12-02,603895.SH,SELL,29.99,192
2025-12-02,605081.SH,SELL,10.72,526
2025-12-02,600165.SH,SELL,1.69,99
2025-12-02,002742.SZ,BUY,3.06,61
2025-12-02,600540.SH,BUY,4.88,38
2025-12-02,603557.SH,SELL,2.9,418
2025-12-02,600355.SH,BUY,2.94,1996
2025-12-02,002529.SZ,BUY,7.28,45
2025-12-02,000929.SZ,BUY,8.43,693
2025-12-02,600476.SH,BUY,16.64,351
2025-12-02,603356.SH,BUY,13.98,419
2025-12-02,600381.SH,BUY,4.65,1325
2025-12-02,600358.SH,BUY,5.75,1017
2025-12-02,603879.SH,BUY,5.84,1008
2025-12-02,600892.SH,BUY,3.84,1540
2025-12-02,002693.SZ,BUY,7.2,814
2025-12-02,603578.SH,BUY,12.83,459
2025-12-02,603825.SH,BUY,9.46,619
2025-12-02,603887.SH,BUY,15.15,387
2025-12-02,000731.SZ,BUY,6.74,868
2025-12-02,600217.SH,BUY,4.13,1421
2025-12-02,000826.SZ,BUY,2.34,2487
2025-12-15,600355.SH,SELL,2.34,1996
2025-12-17,002231.SZ,BUY,1.88,138
2025-12-17,002231.SZ,SELL,1.88,1559
2025-12-18,002231.SZ,SELL,1.79,138
2026-01-06,000731.SZ,SELL,6.6,868
2026-01-06,000826.SZ,SELL,2.22,2487
2026-01-06,000929.SZ,SELL,9.1,693
2026-01-06,002529.SZ,SELL,7.12,809
2026-01-06,002693.SZ,SELL,7.15,814
2026-01-06,002742.SZ,SELL,4.45,1918
2026-01-06,600165.SH,SELL,4.08,3459
2026-01-06,600217.SH,SELL,4.14,1421
2026-01-06,600358.SH,SELL,5.99,1017
2026-01-06,600381.SH,SELL,4.3,1325
2026-01-06,600476.SH,SELL,16.04,351
2026-01-06,600892.SH,SELL,3.66,1540
2026-01-06,603557.SH,SELL,2.55,2127
2026-01-06,603578.SH,SELL,12.17,459
2026-01-06,603825.SH,SELL,9.03,619
2026-01-06,603879.SH,SELL,7.2,1008
2026-01-06,000638.SZ,BUY,5.16,1247
2026-01-06,600589.SH,BUY,7.97,828
2026-01-06,002084.SZ,BUY,3.92,1566
2026-01-06,000701.SZ,BUY,6.49,942
2026-01-06,600540.SH,BUY,4.57,132
2026-01-06,603887.SH,BUY,13.83,55
2026-01-06,000679.SZ,BUY,7.15,857
2026-01-06,600844.SH,BUY,2.89,2118
2026-01-06,600692.SH,BUY,6.98,879
2026-01-06,000790.SZ,BUY,3.92,1566
2026-01-06,603189.SH,BUY,19.65,312
2026-01-06,600525.SH,BUY,3.84,1650
2026-01-06,603356.SH,BUY,14.4,6
2026-01-06,002490.SZ,BUY,7.21,856
2026-01-06,000639.SZ,BUY,3.29,1861
2026-01-06,600212.SH,BUY,8.08,757
2026-01-06,603335.SH,BUY,5.62,1095
2026-01-06,000952.SZ,BUY,8.33,792
2026-01-06,002022.SZ,BUY,6.15,997
2026-01-06,000695.SZ,BUY,13.7,475
2026-01-16,000638.SZ,SELL,4.12,1247
2026-02-03,000679.SZ,SELL,7.15,857
2026-02-03,000701.SZ,SELL,6.2,942
2026-02-03,000790.SZ,SELL,3.96,1566
2026-02-03,000952.SZ,SELL,7.89,792
2026-02-03,002022.SZ,SELL,6.17,997
2026-02-03,002084.SZ,SELL,4.07,1566
2026-02-03,002490.SZ,SELL,7.52,856
2026-02-03,600212.SH,SELL,7.72,757
2026-02-03,600525.SH,SELL,4.68,1650
2026-02-03,600540.SH,SELL,4.96,1334
2026-02-03,600589.SH,SELL,10.1,828
2026-02-03,600692.SH,SELL,7.82,879
2026-02-03,600844.SH,SELL,3.11,2118
2026-02-03,603189.SH,SELL,19.81,312
2026-02-03,603335.SH,SELL,5.89,1095
2026-02-03,603356.SH,SELL,17.78,425
2026-02-03,603887.SH,SELL,15.95,442
2026-02-03,603879.SH,BUY,6.26,1005
2026-02-03,002199.SZ,BUY,8.31,758
2026-02-03,000908.SZ,BUY,3.46,1784
2026-02-03,002329.SZ,BUY,3.74,1684
2026-02-03,600696.SH,BUY,1.97,3034
2026-02-03,600355.SH,BUY,1.69,3529
2026-02-03,000802.SZ,BUY,4.6,1392
2026-02-03,002177.SZ,BUY,7.68,845
2026-02-03,000948.SZ,BUY,16.99,371
2026-02-03,600319.SH,BUY,7.88,805
2026-02-03,002805.SZ,BUY,15.87,399
2026-02-03,603825.SH,BUY,9.39,674
2026-02-03,600192.SH,BUY,9.62,652
2026-02-03,002197.SZ,BUY,8.66,738
2026-02-03,000639.SZ,BUY,2.84,343
2026-02-03,000610.SZ,BUY,10.17,555
2026-02-03,000695.SZ,BUY,12.2,45
2026-02-03,600207.SH,BUY,4.68,1359
2026-02-03,000978.SZ,BUY,7.25,874
2026-02-03,600892.SH,BUY,3.91,1610
2026-02-10,600355.SH,SELL,1.31,3529
2026-03-03,000639.SZ,SELL,2.81,2204
2026-03-03,000695.SZ,SELL,13.05,520
2026-03-03,000802.SZ,SELL,4.29,1392
2026-03-03,000948.SZ,SELL,16.71,371
2026-03-03,002177.SZ,SELL,9.37,845
2026-03-03,002197.SZ,SELL,8.72,738
2026-03-03,002805.SZ,SELL,16.38,399
2026-03-03,600192.SH,SELL,9.64,652
2026-03-03,600207.SH,SELL,5.47,1359
2026-03-03,600319.SH,SELL,8.21,805
2026-03-03,603825.SH,SELL,9.12,674
2026-03-03,603879.SH,BUY,6.18,8
2026-03-03,000638.SZ,BUY,2.19,2719
2026-03-03,600696.SH,BUY,1.98,122
2026-03-03,600892.SH,BUY,3.78,43
2026-03-03,000908.SZ,BUY,3.08,223
2026-03-03,000004.SZ,BUY,6.23,957
2026-03-03,002798.SZ,BUY,6.4,987
2026-03-03,600381.SH,BUY,2.85,2181
2026-03-03,603278.SH,BUY,12.27,512
2026-03-03,600238.SH,BUY,5.49,1138
2026-03-03,002808.SZ,BUY,4.65,1353
2026-03-03,000886.SZ,BUY,6.28,1001
2026-03-03,600355.SH,BUY,1.18,5065
2026-03-03,000610.SZ,BUY,9.37,115
2026-03-03,002329.SZ,SELL,3.78,26
2026-03-03,002199.SZ,BUY,7.94,33
2026-03-03,000978.SZ,BUY,6.94,32
2026-03-03,002898.SZ,BUY,11.42,550
2026-03-03,002900.SZ,BUY,11.79,532
2026-03-03,002855.SZ,BUY,14.35,425
2026-03-05,000908.SZ,SELL,2.93,2007
2026-03-10,000004.SZ,SELL,5.09,957
2026-03-11,600355.SH,SELL,0.94,5065
2026-03-12,000638.SZ,SELL,1.81,2719
2026-03-19,600696.SH,SELL,1.61,3156
2026-03-20,002855.SZ,SELL,12.07,425
